Station ,Time,Year,Month,Day,Hour,Minute,Second,Lat (N) [degrees],Long (W) [degrees],Conductivity [mS/cm],Temperature [°C],Pressure [dbar],CDOM [ppb],Chlorophyll a [µg/L],Temperature 2 [°C],Dissolved O2 concentration [µmol/L],PAR [µmol/m²/s],Turbidity [NTU],Sea pressure [dbar],Depth [m],Salinity [PSU],Speed of sound [m/s],Specific conductivity [µS/cm],Dissolved O2 saturation [%],Density anomaly [kg/m³],
Hardman Lake,46196.690781249999,2026,6,23,16,34,43,50.365133,-96.844767,0.72430580854415894,19.6329345703125,10.840982437133789,42.788242340087891,6.7634506225585938,19.624399185180664,211.52182006835938,21.085966110229492,95.810897827148438,0.70848274230957031,0.7027052640914917,0.39727532863616943,1481.7012939453125,807.0357666015625,74.135536193847656,-1.4121985715653409,
Hardman Lake,46196.690787037034,2026,6,23,16,34,44,50.365133,-96.844767,0.72469687461853027,19.63262939453125,10.842951774597168,43.067340850830078,6.7954559326171875,19.624399185180664,211.24530029296875,20.308706283569336,96.229171752929688,0.71045207977294922,0.70465856790542603,0.39749974012374878,1481.70068359375,807.476806640625,74.03826904296875,-1.4119559576801066,
Hardman Lake,46196.690792824076,2026,6,23,16,34,44,50.365133,-96.844767,0.72428232431411743,19.63287353515625,10.847769737243652,42.853061676025391,6.823847770690918,19.624799728393555,211.24560546875,20.941045761108398,94.475448608398438,0.71527004241943359,0.70943725109100342,0.39726260304450989,1481.7012939453125,807.0107421875,74.038619995117188,-1.4121647802700181,
Hardman Lake,46196.690798611111,2026,6,23,16,34,45,50.365133,-96.844767,0.72431826591491699,19.633056640625,10.848294258117676,43.052440643310547,6.4209699630737305,19.624799728393555,211.24559020996094,20.828359603881836,97.986419677734375,0.71579456329345703,0.70995748043060303,0.3972812294960022,1481.701904296875,807.04754638671875,74.038909912109375,-1.4121853546183729,
Hardman Lake,46196.690804398146,2026,6,23,16,34,45,50.365133,-96.844767,0.72412586212158203,19.632659912109375,10.842494964599609,43.043350219726562,6.2683258056640625,19.624500274658203,210.14207458496094,20.58405876159668,96.671676635742188,0.70999526977539062,0.70420545339584351,0.39717575907707214,1481.7003173828125,806.84002685546875,73.651496887207031,-1.4122119294727327,
Hardman Lake,46196.690810185188,2026,6,23,16,34,46,50.365133,-96.844767,0.72438716888427734,19.632965087890625,10.849908828735352,42.907749176025391,6.37890625,19.624500274658203,211.67033386230469,20.888692855834961,99.079025268554688,0.71740913391113281,0.71155887842178345,0.39732116460800171,1481.7015380859375,807.12591552734375,74.187637329101562,-1.4121288148197664,
Hardman Lake,46196.690815972222,2026,6,23,16,34,46,50.365133,-96.844767,0.72380518913269043,19.6328125,10.844393730163574,42.902683258056641,6.4308700561523438,19.624799728393555,211.67073059082031,20.300718307495117,97.176849365234375,0.71189403533935547,0.70608878135681152,0.39699244499206543,1481.7005615234375,806.48004150390625,74.187408447265625,-1.412374378941081,
Hardman Lake,46196.690821759257,2026,6,23,16,34,47,50.365133,-96.844767,0.72445911169052124,19.63299560546875,10.841464042663574,42.863491058349609,6.4141597747802734,19.624799728393555,210.97608947753906,20.487642288208008,93.626922607421875,0.70896434783935547,0.70318293571472168,0.39736166596412659,1481.70166015625,807.20556640625,73.944381713867188,-1.4121427673886728,
Hardman Lake,46196.690827546299,2026,6,23,16,34,47,50.365133,-96.844767,0.72417753934860229,19.632598876953125,10.841412544250488,42.793010711669922,6.5937290191650391,19.624599456787109,210.97627258300781,20.857343673706055,96.608352661132812,0.70891284942626953,0.70313185453414917,0.39720562100410461,1481.7001953125,806.898681640625,73.943809509277344,-1.4121816568967915,
Hardman Lake,46196.690833333334,2026,6,23,16,34,48,50.365133,-96.844767,0.72447168827056885,19.632476806640625,10.852255821228027,42.797927856445312,6.3819971084594727,19.624599456787109,211.10888671875,19.703279495239258,99.064041137695312,0.71975612640380859,0.71388673782348633,0.39737343788146973,1481.7001953125,807.228515625,73.99017333984375,-1.4119788470662797,
Hardman Lake,46196.690839120369,2026,6,23,16,34,48,50.365133,-96.844767,0.72400081157684326,19.6326904296875,10.848478317260742,42.980915069580078,6.5093402862548828,19.624198913574219,211.10922241210938,20.408670425415039,96.748367309570312,0.71597862243652344,0.71014004945755005,0.39710459113121033,1481.700439453125,806.70013427734375,73.990501403808594,-1.4122451101515026,
Hardman Lake,46196.690844907411,2026,6,23,16,34,49,50.365133,-96.844767,0.72420418262481689,19.632720947265625,10.846410751342773,42.865577697753906,6.6309738159179688,19.624198913574219,210.92689514160156,19.646493911743164,96.710357666015625,0.71391105651855469,0.70808935165405273,0.39721962809562683,1481.7005615234375,806.92626953125,73.926689147949219,-1.4121728482916751,
Hardman Lake,46196.690850694446,2026,6,23,16,34,49,50.365133,-96.844767,0.72461563348770142,19.632720947265625,10.847495079040527,42.688404083251953,6.8170909881591797,19.624500274658203,210.92660522460938,20.246297836303711,98.076187133789062,0.71499538421630859,0.70916479825973511,0.39745289087295532,1481.7010498046875,807.384765625,73.926673889160156,-1.4119895545452437,
Hardman Lake,46196.69085648148,2026,6,23,16,34,50,50.365133,-96.844767,0.72440910339355469,19.63287353515625,10.840840339660645,42.986427307128906,6.7552261352539062,19.624500274658203,210.92674255371094,20.13538932800293,96.653427124023438,0.70834064483642578,0.70256435871124268,0.39733445644378662,1481.701171875,807.1519775390625,73.926895141601562,-1.4121416153250266,
Hardman Lake,46196.690862268515,2026,6,23,16,34,50,50.365133,-96.844767,0.72423708438873291,19.63287353515625,10.843944549560547,42.88494873046875,6.8165140151977539,19.625499725341797,211.02693176269531,20.207258224487305,96.799575805664062,0.71144485473632812,0.70564323663711548,0.39723688364028931,1481.701171875,806.96026611328125,73.96197509765625,-1.412201977090831,
Hardman Lake,46196.690868055557,2026,6,23,16,34,51,50.365133,-96.844767,0.72386002540588379,19.63287353515625,10.843022346496582,42.760227203369141,6.399073600769043,19.625499725341797,211.02719116210938,20.680479049682617,97.062026977539062,0.71052265167236328,0.70472854375839233,0.39702314138412476,1481.7008056640625,806.54022216796875,73.961959838867188,-1.4123696048612828,
Hardman Lake,46196.690873842592,2026,6,23,16,34,51,50.365133,-96.844767,0.72402435541152954,19.632781982421875,10.847826957702637,42.850231170654297,6.5999631881713867,19.626399993896484,211.02201843261719,20.203710556030273,96.879119873046875,0.71532726287841797,0.70949399471282959,0.397117018699646,1481.7008056640625,806.72479248046875,73.960067749023438,-1.4122572043575019,
Hardman Lake,46196.690879629627,2026,6,23,16,34,52,50.365133,-96.844767,0.72447335720062256,19.6326904296875,10.841754913330078,42.983894348144531,6.4201841354370117,19.626399993896484,211.91748046875,20.70680046081543,97.612960815429688,0.70925521850585938,0.70347148180007935,0.3973725438117981,1481.70068359375,807.22662353515625,74.273887634277344,-1.4120710882024241,
STN-1-River,46196.742800925924,2026,6,23,17,49,38,50.385867,-96.8121,0.722697913646698,19.646484375,10.411398887634277,44.032341003417969,6.4913730621337891,19.623699188232422,216.28660583496094,148.80435180664062,84.906021118164062,0.27889919281005859,0.27662485837936401,0.39624318480491638,1481.735107421875,805.01214599609375,75.825630187988281,-1.4177118764768011,
STN-1-River,46196.742806712966,2026,6,23,17,49,38,50.385867,-96.8121,0.72270393371582031,19.64849853515625,10.414301872253418,44.008499145507812,6.2553348541259766,19.624898910522461,215.69281005859375,145.45838928222656,84.940078735351562,0.28180217742919922,0.27950417995452881,0.39622840285301208,1481.7412109375,804.98431396484375,75.620513916015625,-1.4181195609355655,
STN-1-River,46196.742812500001,2026,6,23,17,49,39,50.385867,-96.8121,0.72279465198516846,19.6534423828125,10.415173530578613,44.147079467773438,6.2130613327026367,19.624898910522461,215.69279479980469,143.13429260253906,85.110733032226562,0.28267383575439453,0.28036871552467346,0.39623504877090454,1481.7564697265625,805.00079345703125,75.62799072265625,-1.4191162726303901,
STN-1-River,46196.742818287035,2026,6,23,17,49,39,50.385867,-96.8121,0.7229728102684021,19.6553955078125,10.416072845458984,44.061695098876953,6.2838306427001953,19.626199722290039,216.74545288085938,143.93019104003906,84.727737426757812,0.28357315063476562,0.28126069903373718,0.3963184654712677,1481.7626953125,805.16571044921875,76.000083923339844,-1.4194458027541259,
STN-1-River,46196.742824074077,2026,6,23,17,49,40,50.385867,-96.8121,0.72219359874725342,19.65533447265625,10.418979644775391,44.121299743652344,6.2893314361572266,19.626199722290039,216.74603271484375,141.73030090332031,84.333984375,0.28647994995117188,0.28414380550384521,0.39587751030921936,1481.7620849609375,804.2989501953125,75.999992370605469,-1.4197571420434087,
STN-1-River,46196.742829861112,2026,6,23,17,49,40,50.385867,-96.8121,0.72235620021820068,19.644287109375,10.42159366607666,43.94427490234375,6.9984931945800781,19.627498626708984,216.12464904785156,141.81134033203125,83.924430847167969,0.28909397125244141,0.28673648834228516,0.39606937766075134,1481.7281494140625,804.6690673828125,75.765434265136719,-1.4173511252681692,
